ACCOUNT_STATUS,SERVICE__PLAN,SALES_CHANNEL,DIRECT_INDIRECT_CHANNEL,SALES_SOURCE,STATE,FEEDBACK,SATELLITE,SITE_TYPE_DESC,MOST_RECENT_SALES_CHANNEL,GENDER,AGE,INCOME,MARITAL_STATUS,PRESENCE_OF_CHILDREN,COMPUTER_OWNER,Y,,,,,,
Active,Elite,Uknown,Indirect,AmericanSat, NH,GOOD,SM5-VER-5K,Broadband Remote,Direct,Female,59,0,2,0,N,0,,,,,,
Active,Unknown,Vars,Indirect,TAG, OH,GOOD,Unkown,Spaceway,HN9000 Upgrade,Female,22,7,0,0,N,0,,,,,,
Active,Unknown,Sales Agents,Indirect,MiniDish, PA,GOOD,G17-HOR-2K,Broadband Remote,HN7000 Upgrade,Male,22,0,0,Unkown,Unknown,0,,,,,,
Active,Basic,Sales Agents,Indirect,TAG, NY,GOOD,SM5-VER-5K,Broadband Remote,DW6000 Upgrade,Female,38,0,0,0,N,0,,,,,,
Active,Basic,Uknown,Indirect,RS&I, MD,GOOD,SM5-VER-15K,Broadband Remote,DW7000 Upgrade,Male,64,5,1,1,Unknown,0,,,,,,
Active,Basic,Call Center,Indirect,Hughes Web Order, NY,BAD,G17-HOR-2K,Broadband Remote,DPC Classic upgrade,Male,23,0,0,0,Y,0,,,,,,
Active,Pro,Uknown,Indirect,NRTC, CA,BAD,G17-HOR-2K,Broadband Remote,DW6000 Upgrade,Male,39,4,1,1,N,0,,,,,,
Active,Basic_Ltd,Web orders,Indirect,Hughes Web Order, WI,BAD,G16-HOR-2K,Broadband Remote,HN7000 Upgrade,Male,26,6,0,0,N,0,,,,,,
Active,Basic,Uknown,Indirect,Hughes Web Order, CA,BAD,Unkown,Broadband Remote,HN7000 Upgrade,Male,26,0,1,0,Unknown,0,,,,,,
Active,Basic_Ltd,Sales Agents,Indirect,AmericanSat, AL,GOOD,Unkown,Broadband Remote,HN9000 Upgrade,Male,43,6,0,Unkown,Y,0,,,,,,
Active,Elite,Uknown,Indirect,InfoDish, MS,BAD,AM9-VER-2K ,Broadband Remote,DW6000 Upgrade,Male,23,6,1,1,Unknown,0,,,,,,
Active,Power150,Web orders,Direct,TAG, MO,BAD,SPACEWAY3,Broadband Remote,DPC Classic upgrade,Female,29,7,1,0,N,0,,,,,,
Active,Basic_Ltd,Web orders,Indirect,AmericanSat, LA,GOOD,SM5-VER-7K,Broadband Remote,Dealer-Generated Sale,Female,48,4,0,0,N,0,,,,,,
Active,Elite,Uknown,Indirect,Best Buy, TX,Unkown,Unkown,Broadband Remote,DW6000 Upgrade,Male,68,8,0,0,N,0,,,,,,
Active,Basic_Ltd,Uknown,Indirect,NCC, CA,GOOD,Unkown,Broadband Remote,Direct,Male,49,0,0,0,N,0,,,,,,
Active,Pro,Sales Agents,Indirect,Hughes Web Order, OH,BAD,SPACEWAY3,Spaceway,Retail       ,Male,34,0,0,Unkown,N,0,,,,,,
Active,Basic,Vars,Indirect,AmericanSat, CO,GOOD,G17-HOR-2K,Spaceway,HN7000 Upgrade,Male,36,7,0,0,Unknown,0,,,,,,
Active,Home,Uknown,Indirect,TAG, CA,GOOD,SM5-VER-5K,Broadband Remote,DW6000 Upgrade,Female,54,6,1,1,Y,0,,,,,,
Active,Pro,Web orders,Direct,PEGASUS, OK,GOOD,AM6-HOR-21K,Broadband Remote,Direct,Male,53,4,1,0,Unknown,0,,,,,,
Active,Power150,Retail/others,Indirect,TAG, WA,GOOD,AM6-HOR-21K,Broadband Remote,National Sales,Female,60,0,0,Unkown,Y,0,,,,,,
Active,Pro,Sales Agents,Indirect,TAG, TX,Unkown,SM5-HOR-6K,Broadband Remote,DW6000 Upgrade,Male,52,9,1,1,Y,0,,,,,,
Active,Elite,Call Center,Direct,Verisign Web Ordering, MI,GOOD,HZN-VER-6K,Spaceway,Direct,Male,47,6,0,0,Unknown,0,,,,,,
Active,Power150,Vars,Direct,Hughes Web Order, IL,BAD,Unkown,Broadband Remote,Dealer-Generated Sale,Male,25,6,2,1,N,0,,,,,,
Active,Basic_Ltd,Uknown,Indirect,Hughes Web Order, AL,BAD,SM5-HOR-14K,Broadband Remote,Dealer-Generated Sale,Male,34,0,0,0,Y,0,,,,,,
Active,Basic,Web orders,Direct,UNKNOWN, FL,BAD,G16-VER-1K,Spaceway,Dealer-Generated Sale,Male,60,8,1,1,N,0,,,,,,
Active,Home,Uknown,Indirect,RS&I, AL,BAD,HZN2-VER-8K,Broadband Remote,DPC Classic upgrade,Male,36,0,0,0,N,0,,,,,,
Active,Home,Uknown,Direct,NCC, MI,GOOD,HZN2-VER-4K,Broadband Remote,Dealer-Generated Sale,Male,38,7,0,0,Unknown,0,,,,,,
Active,Power150,Uknown,Indirect,TAG, OR,Unkown,G16-VER-1K,Spaceway,HN7000 Upgrade,Female,23,4,0,0,N,0,,,,,,
Active,Elite,Web orders,Indirect,InfoDish, IL,BAD,AM6-HOR-21K,Broadband Remote,DW6000 Upgrade,Male,34,3,0,0,Unknown,0,,,,,,
Active,Basic,Web orders,Indirect,InfoDish, OH,BAD,AM6-HOR-21K,Broadband Remote,Dealer-Generated Sale,Female,42,3,2,0,N,0,,,,,,
Active,Unknown,Vars,Indirect,Hughes Web Order, GA,BAD,Unkown,Broadband Remote,Direct,Female,42,0,2,1,N,0,,,,,,
Active,Pro,Retail/others,Indirect,Hughes Internal Sales, CO,BAD,HZN-HOR-8K,Broadband Remote,DW7000 Upgrade,Female,37,3,1,1,N,0,,,,,,
Active,Unknown,Web orders,Indirect,RS&I, CA,GOOD,AM6-HOR-21K,Broadband Remote,HN7000 Upgrade,Female,28,5,1,0,Unknown,0,,,,,,
Active,Home,Call Center,Direct,UNKNOWN, OR,Unkown,SPACEWAY3,Broadband Remote,Direct,Female,22,0,1,0,N,0,,,,,,
Active,Elite,Uknown,Direct,Hughes Web Order, CA,Unkown,G17-HOR-2K,Broadband Remote,HN7000 Upgrade,Male,40,4,0,Unkown,N,0,,,,,,
Active,Elite,Vars,Indirect,Hughes Web Order, CA,BAD,SM5-HOR-14K,Broadband Remote,DW6000 Upgrade,Female,41,0,1,1,Unknown,0,,,,,,
Active,Basic_Ltd,Uknown,Indirect,AmericanSat, MD,Unkown,Unkown,Broadband Remote,National Sales,Female,31,0,0,0,N,0,,,,,,
Active,Basic,Sales Agents,Direct,LiveBridge Communications LLC, NM,BAD,SM5-VER-15K,Broadband Remote,HN7000 Upgrade,Male,46.79,4,0,0,N,0,,,,,,
Active,Elite,Uknown,Direct,Hughes Web Order, FL,BAD,SM5-VER-15K,Broadband Remote,DW6000 Upgrade,Male,61,2,0,Unkown,N,0,,,,,,
Active,Basic_Ltd,Uknown,Indirect,TAG, CO,GOOD,SM5-VER-7K,Broadband Remote,Direct,Female,43,5,1,0,N,0,,,,,,
Active,Elite,Call Center,Indirect,TAG, TX,GOOD,AM9-VER-2K ,Broadband Remote,DW7000 Upgrade,Male,48,6,0,0,Unknown,0,,,,,,
Active,Unknown,Web orders,Indirect,TAG, WA,GOOD,SM5-VER-15K,Broadband Remote,Dealer-Generated Sale,Male,57,7,0,0,N,0,,,,,,
Active,Elite,Uknown,Direct,TAG, CA,Unkown,SM5-VER-5K,Broadband Remote,HN9000 Upgrade,Female,63,5,1,1,N,0,,,,,,
Active,Elite,Call Center,Direct,RS&I, WY,Unkown,SM5-VER-1K,Spaceway,DW6000 Upgrade,Female,45,8,0,0,N,0,,,,,,
Active,Basic,Retail/others,Indirect,PEGASUS BROADBAND COMMUNICATIO, OH,Unkown,Unkown,Broadband Remote,Classic Migration,Male,35,8,0,0,N,0,,,,,,
Active,Power150,Sales Agents,Indirect,AmericanSat, MO,GOOD,G17-HOR-2K,Spaceway,Dealer-Generated Sale,Female,35,0,0,0,N,0,,,,,,
Active,Power150,Vars,Indirect,TAG, PA,GOOD,AM6-HOR-21K,Spaceway,DPC Classic upgrade,Female,44,7,1,1,Y,0,,,,,,
Active,Proplus,Call Center,Indirect,Hughes Web Order, MT,BAD,SM5-VER-15K,Spaceway,HN7000 Upgrade,Female,43,5,0,0,Unknown,0,,,,,,
Active,Pro,Retail/others,Indirect,Perfect 10, MD,GOOD,G17-HOR-2K,Broadband Remote,DW6000 Upgrade,Female,40,6,0,0,N,0,,,,,,
Active,Unknown,Sales Agents,Indirect,AmericanSat, MI,GOOD,G16-HOR-8K,Broadband Remote,DPC Classic upgrade,Female,22,4,1,0,N,0,,,,,,
Active,Pro,Web orders,Indirect,Perfect 10, OH,BAD,SM5-VER-1K,Broadband Remote,DPC Classic upgrade,Male,56,0,1,1,Unknown,0,,,,,,
Active,Proplus,Uknown,Indirect,NCC, MI,BAD,G17-HOR-6K,Broadband Remote,HN9000 Upgrade,Female,28,0,0,Unkown,N,0,,,,,,
Active,Basic,Uknown,Indirect,PEGASUS BROADBAND COMMUNICATIO, IL,GOOD,G16-VER-15K,Broadband Remote,DPC Classic upgrade,Female,50,9,Unkown,0,N,0,,,,,,
Active,Elite,Retail/others,Direct,Hughes Web Order, KY,Unkown,SM5-HOR-6K,Broadband Remote,DW7000 Upgrade,Male,46.79,6,0,0,N,0,,,,,,
Active,Power150,Uknown,Indirect,Hughes Web Order, CA,BAD,G17-HOR-2K,Spaceway,Dealer-Generated Sale,Male,37,3,2,0,Unknown,0,,,,,,
Active,Basic,Uknown,Direct,NCC, CA,Unkown,SPACEWAY3,Spaceway,Dealer-Generated Sale,Female,43,6,1,0,N,0,,,,,,
Active,Basic,Uknown,Indirect,TAG, MI,GOOD,AM6-HOR-21K,Broadband Remote,Direct,Male,52,7,1,1,N,0,,,,,,
Active,Elite,Uknown,Indirect,TAG, CA,GOOD,SM5-VER-7K,Spaceway,HN7000 Upgrade,Female,62,3,1,0,Unknown,0,,,,,,
Active,Basic,Retail/others,Indirect,TAG, OR,GOOD,SPACEWAY3,Broadband Remote,Dial Return Upgrade,Female,52,7,1,0,Unknown,0,,,,,,
Active,Elite,Web orders,Indirect,TAG, CA,GOOD,SM5-VER-15K,Broadband Remote,Direct,Male,48,C,1,1,Y,0,,,,,,
Active,Basic,Retail/others,Indirect,Perfect 10, MI,GOOD,SM5-HOR-14K,Broadband Remote,Retail       ,Male,48,4,0,Unkown,Unknown,0,,,,,,
Active,Home,Uknown,Indirect,AmericanSat, MI,GOOD,SPACEWAY3,Broadband Remote,HN7000 Upgrade,Male,56,5,1,0,N,0,,,,,,
Active,Basic,Web orders,Direct,LiveBridge Communications LLC, OR,Unkown,HZN-HOR-19K,Broadband Remote,Direct,Male,46.79,0,0,Unkown,Unknown,0,,,,,,
Active,Pro,Retail/others,Indirect,AmericanSat, CO,Unkown,G17-HOR-6K,Broadband Remote,Dial Return Upgrade,Female,30,7,1,0,N,0,,,,,,
Active,Pro,Uknown,Indirect,TAG, TN,BAD,HZN-VER-6K,Spaceway,Direct,Female,54,6,1,1,Unknown,0,,,,,,
Active,Unknown,Uknown,Indirect,AmericanSat, SD,GOOD,SM5-VER-1K,Broadband Remote,DPC Classic upgrade,Male,46.79,4,0,Unkown,N,0,,,,,,
Active,Pro,Sales Agents,Indirect,Hughes Web Order, OK,Unkown,Unkown,Broadband Remote,National Sales,Female,58,0,0,0,N,0,,,,,,
Active,Pro,Vars,Indirect,Perfect 10, MD,Unkown,G16-VER-2K,Broadband Remote,Retail       ,Male,58,9,0,Unkown,N,0,,,,,,
Active,Proplus,Retail/others,Indirect,Hughes Web Order, VA,BAD,SM5-VER-15K,Broadband Remote,HN7000 Upgrade,Female,55,3,2,0,N,0,,,,,,
Active,Basic_Ltd,Retail/others,Indirect,InfoDish, WA,BAD,Unkown,Spaceway,DPC Classic upgrade,Male,24,0,1,1,Unknown,0,,,,,,
Active,Unknown,Vars,Indirect,TAG, MO,Unkown,SM5-VER-1K,Broadband Remote,Retail       ,Male,28,9,1,0,Unknown,0,,,,,,
Active,Unknown,Uknown,Indirect,TAG, MD,GOOD,SM5-VER-5K,Broadband Remote,Dealer-Generated Sale,Male,49,0,1,0,Y,0,,,,,,
Active,Proplus,Uknown,Indirect,ACS, OH,BAD,SPACEWAY3,Broadband Remote,HN7000 Upgrade,Female,58,7,0,0,Unknown,0,,,,,,
Active,Home,Web orders,Indirect,RS&I, NY,GOOD,Unkown,Broadband Remote,Retail       ,Male,46.79,0,0,Unkown,Unknown,0,,,,,,
Active,Basic_Ltd,Retail/others,Indirect,TAG, OK,GOOD,SPACEWAY3,Spaceway,DPC Classic upgrade,Male,54,0,0,0,N,0,,,,,,
Active,Elite,Web orders,Indirect,Verisign Web Ordering, NC,Unkown,SPACEWAY3,Broadband Remote,National Sales,Female,49,2,1,1,N,0,,,,,,
Active,Power150,Call Center,Direct,Perfect 10, TX,GOOD,SM5-VER-5K,Spaceway,HN7000 Upgrade,Female,56,4,2,0,Unknown,0,,,,,,
Active,Home,Web orders,Indirect,UNKNOWN, IN,Unkown,Unkown,Broadband Remote,Dealer-Generated Sale,Female,34,6,1,1,N,0,,,,,,
Active,Proplus,Retail/others,Indirect,Hughes Web Order, TX,BAD,Unkown,Broadband Remote,Retail,Female,43,0,0,0,Y,0,,,,,,
Active,Proplus,Sales Agents,Indirect,RS&I, IN,BAD,SPACEWAY3,Spaceway,Dealer-Generated Sale,Male,60,5,1,0,N,0,,,,,,
Active,Pro,Uknown,Direct,AmericanSat, OR,GOOD,SM5-VER-5K,Broadband Remote,DW6000 Upgrade,Female,24,3,1,0,Y,0,,,,,,
Active,Home,Uknown,Direct,NCC, TX,GOOD,G16-HOR-8K,Broadband Remote,HN7000 Upgrade,Male,41,7,0,Unkown,Unknown,0,,,,,,
Active,Power150,Sales Agents,Indirect,TAG, CO,GOOD,SM5-VER-15K,Broadband Remote,DW6000 Upgrade,Male,25,5,1,0,N,0,,,,,,
Active,Basic_Ltd,Call Center,Indirect,RS&I, NC,Unkown,G16-HOR-8K,Spaceway,Direct,Male,53,0,0,0,Unknown,0,,,,,,
Active,Basic,Uknown,Indirect,Perfect 10, MS,BAD,Unkown,Broadband Remote,HN9000 Upgrade,Male,46,0,1,0,Y,0,,,,,,
Active,Pro,Retail/others,Direct,LiveBridge Communications LLC, IL,BAD,AM6-HOR-21K,Spaceway,HN7000 Upgrade,Male,62,7,1,0,N,0,,,,,,
Active,Home,Call Center,Indirect,Verisign Web Ordering, CO,GOOD,SM5-VER-5K,Broadband Remote,Retail,Female,66,6,1,1,N,0,,,,,,
Active,Power150,Uknown,Direct,Best Buy, TX,BAD,SM5-VER-15K,Broadband Remote,Dealer-Generated Sale,Female,35,6,1,1,N,0,,,,,,
Active,Home,Retail/others,Indirect,TAG, CA,GOOD,SPACEWAY3,Spaceway,Retail       ,Male,57,9,0,0,Y,0,,,,,,
Active,Basic,Uknown,Indirect,TAG, MS,BAD,SPACEWAY3,Spaceway,Dealer-Generated Sale,Female,22,9,1,0,N,0,,,,,,
Active,Elite,Retail/others,Indirect,InfoDish, OK,BAD,G17-HOR-2K,Broadband Remote,DPC Classic upgrade,Female,56,6,1,0,N,0,,,,,,
Active,Unknown,Call Center,Indirect,NCC, NC,GOOD,SPACEWAY3,Spaceway,Direct,Male,46.79,0,0,Unkown,Unknown,0,,,,,,
Active,Pro,Uknown,Indirect,Best Buy, TX,GOOD,SM5-HOR-6K,Spaceway,HN7000 Upgrade,Male,48,4,1,1,N,0,,,,,,
Active,Elite,Call Center,Indirect,TAG, MD,GOOD,SPACEWAY3,Broadband Remote,HN7000 Upgrade,Male,65,9,0,Unkown,N,0,,,,,,
Active,Basic_Ltd,Retail/others,Indirect,NCC, TN,GOOD,G16-VER-15K,Broadband Remote,DPC Classic upgrade,Female,41,0,1,0,N,0,,,,,,
Active,Elite,Uknown,Indirect,RS&I, CA,GOOD,SM5-HOR-14K,Broadband Remote,Retail       ,Male,46.79,0,0,Unkown,Unknown,0,,,,,,
Active,Unknown,Sales Agents,Indirect,Hughes Web Order, NV,BAD,G17-HOR-6K,Spaceway,Dealer-Generated Sale,Male,29,5,0,0,Unknown,0,,,,,,
Active,Power150,Web orders,Indirect,AmericanSat, FL,GOOD,SM5-VER-1K,Spaceway,Dealer-Generated Sale,Female,63,0,2,1,N,0,,,,,,
Active,Power150,Vars,Indirect,LiveBridge Communications LLC, VA,BAD,AM6-HOR-21K,Broadband Remote,HN7000 Upgrade,Male,30,9,1,1,N,0,,,,,,
Active,Proplus,Vars,Indirect,Perfect 10, GA,Unkown,G17-HOR-6K,Broadband Remote,Direct,Male,23,A,0,0,Unknown,0,,,,,,
Active,Home,Uknown,Direct,TAG, CA,GOOD,AM6-HOR-21K,Broadband Remote,HN7000 Upgrade,Male,27,3,2,0,Unknown,0,,,,,,
Active,Proplus,Vars,Direct,Hughes Web Order, NY,BAD,SM5-VER-5K,Broadband Remote,HN7000 Upgrade,Female,39,4,0,0,Unknown,0,,,,,,
Active,Pro,Retail/others,Indirect,AmericanSat, CA,GOOD,G17-HOR-2K,Spaceway,Direct,Male,23,0,1,0,N,0,,,,,,
Active,Elite,Retail/others,Indirect,Perfect 10, CA,GOOD,SM5-VER-1K,Broadband Remote,HN7000 Upgrade,Female,24,5,0,Unkown,N,0,,,,,,
Active,Basic,Retail/others,Direct,Hughes Web Order, NY,BAD,SM5-VER-1K,Broadband Remote,Retail       ,Male,59,5,0,Unkown,N,0,,,,,,
Active,Power150,Vars,Indirect,TAG, AR,GOOD,AM6-HOR-21K,Broadband Remote,DW7000 Upgrade,Male,26,9,1,0,Unknown,0,,,,,,
Active,Proplus,Vars,Indirect,TAG, ME,GOOD,SPACEWAY3,Broadband Remote,Retail       ,Male,50,0,0,0,N,0,,,,,,
Active,Basic_Ltd,Uknown,Indirect,TAG, CA,GOOD,Unkown,Spaceway,HN9000 Upgrade,Male,53,3,0,0,N,0,,,,,,
Active,Basic_Ltd,Uknown,Indirect,AmericanSat, CA,GOOD,SM5-VER-15K,Broadband Remote,DPC Classic upgrade,Male,30,4,1,1,Y,0,,,,,,
Active,Power150,Retail/others,Indirect,NCC, TX,GOOD,Unkown,Broadband Remote,DPC Classic upgrade,Male,26,5,0,0,N,0,,,,,,
Active,Basic,Uknown,Indirect,ACS Pre-Install, NY,Unkown,SM5-VER-7K,Broadband Remote,Classic Migration,Female,62,6,1,1,Unknown,0,,,,,,
Active,Basic_Ltd,Vars,Direct,Best Buy, OR,GOOD,SPACEWAY3,Spaceway,HN7000 Upgrade,Female,29,6,0,0,N,0,,,,,,
Active,Pro,Uknown,Indirect,OROURKE BROTHERS, WA,GOOD,AM9-VER-2K ,Broadband Remote,Direct,Male,27,4,1,1,Y,0,,,,,,
Active,Proplus,Uknown,Indirect,RS&I, NC,Unkown,SM5-VER-15K,Broadband Remote,Retail       ,Female,70,2,1,0,N,0,,,,,,
Active,Power150,Web orders,Direct,NCC, WY,GOOD,SM6-HOR-10K,Broadband Remote,HN9000 Upgrade,Female,22,7,0,0,N,0,,,,,,
Active,Basic,Call Center,Indirect,InfoDish, CA,BAD,Unkown,Broadband Remote,HN7000 Upgrade,Male,39,3,1,1,N,0,,,,,,
Active,Basic_Ltd,Vars,Indirect,Skylink (RSI572499), MO,Unkown,SM6-HOR-13K,Broadband Remote,Classic Migration,Female,75,1,1,1,N,0,,,,,,
Active,Basic,Uknown,Direct,Best Buy, CO,GOOD,G17-HOR-2K,Broadband Remote,Direct,Male,42,0,0,0,N,0,,,,,,
Active,Unknown,Call Center,Indirect,TAG, FL,GOOD,HZN-VER-23K,Spaceway,Retail       ,Male,53,0,1,1,Unknown,0,,,,,,
Active,Pro,Uknown,Indirect,UNKNOWN, CA,GOOD,HZN2-VER-4K,Broadband Remote,HN7000 Upgrade,Female,34,5,1,0,N,0,,,,,,
Active,Proplus,Retail/others,Indirect,TAG, OR,GOOD,G28-HOR-16K,Broadband Remote,National Sales,Female,40,6,1,1,Unknown,0,,,,,,
Active,Unknown,Vars,Indirect,Hughes Web Order, CO,BAD,SM5-VER-7K,Broadband Remote,DW6000 Upgrade,Male,51,0,0,0,Unknown,0,,,,,,
Active,Unknown,Sales Agents,Indirect,Perfect 10, TN,GOOD,SM5-VER-7K,Broadband Remote,DPC Classic upgrade,Male,28,0,0,0,Unknown,0,,,,,,
Active,Unknown,Uknown,Indirect,LiveBridge Communications LLC, CA,BAD,SM5-VER-5K,Broadband Remote,DW6000 Upgrade,Male,45,7,0,Unkown,N,0,,,,,,
Active,Home,Sales Agents,Indirect,TAG, TX,GOOD,G17-HOR-6K,Spaceway,Retail       ,Male,65,6,1,0,N,0,,,,,,
Active,Pro,Uknown,Indirect,Hughes Web Order, LA,BAD,SPACEWAY3,Broadband Remote,Direct,Male,23,0,1,0,N,0,,,,,,
Active,Pro,Web orders,Indirect,Hughes Web Order, TX,BAD,SM5-VER-5K,Spaceway,Dealer-Generated Sale,Male,23,9,2,0,Unknown,0,,,,,,
Active,Basic,Vars,Indirect,Verisign Web Ordering, KS,Unkown,SM5-VER-15K,Broadband Remote,DPC Classic upgrade,Male,44,0,0,0,N,0,,,,,,
Active,Power150,Vars,Indirect,Hughes Web Order, TX,BAD,G17-HOR-2K,Broadband Remote,HN7000 Upgrade,Male,24,0,0,0,Unknown,0,,,,,,
Active,Basic_Ltd,Uknown,Direct,Verisign Web Ordering, ID,GOOD,SM5-VER-7K,Broadband Remote,DW7000 Upgrade,Male,53,3,1,0,N,0,,,,,,
Active,Basic,Retail/others,Indirect,RS&I, AR,GOOD,SM5-VER-1K,Broadband Remote,Retail       ,Female,64,D,1,0,Unknown,0,,,,,,
Active,Basic_Ltd,Uknown,Indirect,AmericanSat, KS,GOOD,SPACEWAY3,Broadband Remote,HN7000 Upgrade,Female,58,0,0,0,Unknown,0,,,,,,
Active,Basic_Ltd,Uknown,Indirect,PEGASUS, OH,Unkown,HZN2-VER-4K,Spaceway,National Sales,Female,49,9,1,1,N,0,,,,,,
Active,Pro,Web orders,Indirect,ACS, AR,BAD,SM5-VER-15K,Broadband Remote,National Sales,Female,37,0,0,0,Unknown,0,,,,,,
Active,Pro,Retail/others,Indirect,Hughes Web Order, VA,BAD,G16-HOR-8K,Broadband Remote,HN7000 Upgrade,Male,53,5,1,0,Unknown,0,,,,,,
Active,Basic_Ltd,Call Center,Indirect,TAG, IA,GOOD,Unkown,Broadband Remote,DW6000 Upgrade,Male,54,6,1,0,N,0,,,,,,
Active,Elite,Retail/others,Indirect,AmericanSat, TX,Unkown,Unkown,Broadband Remote,HN9000 Upgrade,Female,42,6,1,0,Y,0,,,,,,
Active,Proplus,Call Center,Direct,TAG, MD,BAD,G16-HOR-8K,Spaceway,Dealer-Generated Sale,Male,58,0,1,1,N,0,,,,,,
Active,Basic,Vars,Direct,TAG, TN,Unkown,SPACEWAY3,Broadband Remote,Classic Migration,Male,56,0,0,0,N,0,,,,,,
Active,Home,Retail/others,Indirect,UNKNOWN, NM,GOOD,Unkown,Broadband Remote,HN7000 Upgrade,Female,63,6,1,0,Unknown,0,,,,,,
Active,Unknown,Uknown,Indirect,Perfect 10, TX,Unkown,G17-HOR-6K,Broadband Remote,HN7000 Upgrade,Female,60,0,0,0,N,0,,,,,,
Active,Basic_Ltd,Sales Agents,Indirect,TAG, CO,GOOD,SM5-HOR-6K,Broadband Remote,HN9000 Upgrade,Male,49,0,0,0,Unknown,0,,,,,,
Active,Unknown,Web orders,Direct,NRTC, WY,GOOD,AM6-HOR-21K,Spaceway,HN7000 Upgrade,Female,60,0,0,0,Unknown,0,,,,,,
Active,Proplus,Sales Agents,Indirect,ACS Pre-Install, CA,Unkown,Unkown,Broadband Remote,HN7000 Upgrade,Male,61,1,1,0,Unknown,0,,,,,,
Active,Basic,Web orders,Indirect,Hughes Web Order, CA,BAD,SPACEWAY3,Spaceway,HN7000 Upgrade,Male,29,8,0,0,Unknown,0,,,,,,
Active,Pro,Uknown,Indirect,NCC, LA,GOOD,G16-HOR-8K,Broadband Remote,DW6000 Upgrade,Male,36,4,1,0,N,0,,,,,,
Active,Unknown,Vars,Direct,LiveBridge Communications LLC, MI,BAD,AM6-HOR-21K,Broadband Remote,Direct,Male,34,8,0,0,N,0,,,,,,
Active,Elite,Uknown,Indirect,Perfect 10, WA,BAD,HZN-VER-6K,Broadband Remote,Dealer-Generated Sale,Female,64,7,1,1,Unknown,0,,,,,,
Active,Pro,Call Center,Indirect,Hughes Web Order, MS,BAD,SM5-HOR-14K,Broadband Remote,HN7000 Upgrade,Female,27,7,0,Unkown,Unknown,0,,,,,,
Active,Pro,Uknown,Direct,NCC, TX,GOOD,SM5-VER-5K,Broadband Remote,HN7000 Upgrade,Female,41,5,1,0,Unknown,0,,,,,,
Active,Basic,Vars,Direct,NCC, PA,Unkown,SPACEWAY3,Broadband Remote,HN7000 Upgrade,Male,48,0,Unkown,1,Y,0,,,,,,
Active,Proplus,Retail/others,Direct,RS&I, SC,GOOD,AM9-VER-2K ,Broadband Remote,DW6000 Upgrade,Female,37,0,0,0,Unknown,0,,,,,,
Active,Pro,Retail/others,Indirect,RS&I, WV,BAD,G17-HOR-6K,Broadband Remote,Retail       ,Female,63,5,1,1,N,0,,,,,,
Active,Pro,Vars,Indirect,AmericanSat, FL,Unkown,HZN2-VER-4K,Broadband Remote,Dealer-Generated Sale,Female,33,6,2,0,N,0,,,,,,
Active,Basic_Ltd,Call Center,Indirect,TAG, PA,GOOD,AM6-HOR-21K,Broadband Remote,Dial Return Upgrade,Female,23,5,1,0,N,0,,,,,,
Active,Basic_Ltd,Uknown,Indirect,Verisign Web Ordering, ME,GOOD,SM5-VER-5K,Broadband Remote,HN7000 Upgrade,Female,23,1,0,Unkown,Unknown,0,,,,,,
Active,Basic,Call Center,Direct,NCC, CA,GOOD,G17-HOR-6K,Spaceway,Retail,Female,27,4,0,0,N,0,,,,,,
Active,Elite,Sales Agents,Indirect,ACS, AR,Unkown,HZN-VER-11K,Broadband Remote,Direct,Female,48,7,1,1,N,0,,,,,,
Active,Proplus,Retail/others,Indirect,InfoDish, LA,BAD,SM5-HOR-14K,Broadband Remote,DW6000 Upgrade,Male,31,5,0,0,Y,0,,,,,,
Active,Basic_Ltd,Vars,Indirect,TAG, TX,GOOD,G17-HOR-2K,Spaceway,Dealer-Generated Sale,Female,61,6,0,0,Unknown,0,,,,,,
Active,Elite,Retail/others,Indirect,Perfect 10, OK,GOOD,G16-VER-2K,Spaceway,HN9000 Upgrade,Male,32,6,2,0,N,0,,,,,,
Active,Basic,Uknown,Indirect,Perfect 10, IL,GOOD,AM6-HOR-21K,Broadband Remote,DW6000 Upgrade,Female,23,3,1,0,Unknown,0,,,,,,
Active,Basic_Ltd,Web orders,Indirect,RS&I, IL,GOOD,AM9-VER-2K ,Broadband Remote,DW6000 Upgrade,Male,46,0,0,0,N,0,,,,,,
Active,Elite,Retail/others,Indirect,TAG, MS,BAD,G26-HOR-14K,Broadband Remote,HN9000 Upgrade,Male,30,5,1,1,Unknown,0,,,,,,
Active,Elite,Uknown,Indirect,Hughes Web Order,CA,BAD,SM5-HOR-6K,Spaceway,Direct,Male,40,6,0,0,N,0,,,,,,
Inactive,Proplus,Call Center,Indirect,AmericanSat, MD,GOOD,SM5-VER-7K,Broadband Remote,DPC Classic upgrade,Male,46,7,1,1,N,0,,,,,,
Active,Elite,Retail/others,Indirect,TAG, AR,Unkown,SM5-VER-5K,Broadband Remote,DPC Classic upgrade,Male,39,6,0,0,Y,0,,,,,,
Active,Power150,Sales Agents,Direct,Perfect 10, LA,GOOD,AM9-VER-2K ,Broadband Remote,UNKNOWN,Male,52,0,1,1,Unknown,0,,,,,,
Active,Proplus,Uknown,Direct,LiveBridge Communications LLC, CA,BAD,AM9-VER-2K ,Broadband Remote,Direct,Male,46.79,4,0,0,N,0,,,,,,
Active,Basic,Uknown,Indirect,ACS, TX,GOOD,SPACEWAY3,Broadband Remote,Retail,Male,24,0,0,0,Unknown,0,,,,,,
